,CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
8289,DH-13675,Duane,Huffman,Standard Class,Home Office,Miami,United States,2022-06-15
8290,DH-13675,Duane,Huffman,Standard Class,Home Office,Miami,United States,2022-06-15
8291,DH-13675,Duane,Huffman,Standard Class,Home Office,Miami,United States,2022-06-15
8292,LC-16885,Lena,Creighton,Standard Class,Consumer,Troy,United States,2022-06-15
8293,JO-15145,Jack,O'Briant,Standard Class,Corporate,Seattle,United States,2022-06-15
8294,MT-17815,Meg,Tillman,Standard Class,Consumer,New York City,United States,2022-06-15
8295,,,,,,,,2022-06-15
8296,EB-13750,Edward,Becker,Standard Class,Corporate,Arlington,United States,2022-06-15
8297,RS-19765,Roland,Schwarz,Standard Class,Corporate,Charlotte,United States,2022-06-15
8298,RS-19765,Roland,Schwarz,Standard Class,Corporate,Charlotte,United States,2022-06-15
8299,RB-19435,Richard,Bierner,Standard Class,Consumer,Roseville,United States,2022-06-15
8300,OT-18730,Olvera,Toch,Standard Class,Consumer,Detroit,United States,2022-06-15
8301,GZ-14545,George,Zrebassa,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8302,,,,,,,,2022-06-15
8303,NL-18310,Nancy,Lomonaco,Second Class,Home Office,San Francisco,United States,2022-06-15
8304,,,,,,,,2022-06-15
8305,MT-18070,Michelle,Tran,Standard Class,Home Office,Tulsa,United States,2022-06-15
8306,MT-18070,Michelle,Tran,Standard Class,Home Office,Tulsa,United States,2022-06-15
8307,,,,,,,,2022-06-15
8308,BC-11125,Becky,Castell,Same Day,Home Office,San Francisco,United States,2022-06-15
8309,GW-14605,Giulietta,Weimer,Standard Class,Consumer,Houston,United States,2022-06-15
8310,GW-14605,Giulietta,Weimer,Standard Class,Consumer,Houston,United States,2022-06-15
8311,BD-11500,Bradley,Drucker,Standard Class,Consumer,Columbus,United States,2022-06-15
8312,BD-11500,Bradley,Drucker,Standard Class,Consumer,Columbus,United States,2022-06-15
8313,PV-18985,Paul,Van Hugh,Standard Class,Home Office,League City,United States,2022-06-15
8314,PV-18985,Paul,Van Hugh,Standard Class,Home Office,League City,United States,2022-06-15
8315,PV-18985,Paul,Van Hugh,Standard Class,Home Office,League City,United States,2022-06-15
8316,PV-18985,Paul,Van Hugh,Standard Class,Home Office,League City,United States,2022-06-15
8317,HM-14980,Henry,MacAllister,Standard Class,Consumer,Burlington,United States,2022-06-15
8318,HM-14980,Henry,MacAllister,Standard Class,Consumer,Burlington,United States,2022-06-15
8319,,,,,,,,2022-06-15
8320,,,,,,,,2022-06-15
8321,SC-20380,Shahid,Collister,Standard Class,Consumer,Houston,United States,2022-06-15
8322,ND-18370,Natalie,DeCherney,Standard Class,Consumer,Long Beach,United States,2022-06-15
8323,,,,,,,,2022-06-15
8324,,,,,,,,2022-06-15
8325,FC-14245,Frank,Carlisle,First Class,Home Office,Hialeah,United States,2022-06-15
8326,KL-16555,Kelly,Lampkin,Second Class,Corporate,Aurora,United States,2022-06-15
8327,KL-16555,Kelly,Lampkin,Second Class,Corporate,Aurora,United States,2022-06-15
8328,XP-21865,Xylona,Preis,Standard Class,Consumer,Belleville,United States,2022-06-15
8329,XP-21865,Xylona,Preis,Standard Class,Consumer,Belleville,United States,2022-06-15
8330,FP-14320,Frank,Preis,Standard Class,Consumer,New York City,United States,2022-06-15
8331,,,,,,,,2022-06-15
8332,,,,,,,,2022-06-15
8333,PS-18760,Pamela,Stobb,First Class,Consumer,Andover,United States,2022-06-15
8334,PS-18760,Pamela,Stobb,First Class,Consumer,Andover,United States,2022-06-15
8335,CW-11905,Carl,Weiss,Second Class,Home Office,Newark,United States,2022-06-15
8336,KH-16360,Katherine,Hughes,Standard Class,Consumer,Arlington,United States,2022-06-15
8337,TC-20980,Tamara,Chand,Standard Class,Corporate,Decatur,United States,2022-06-15
8338,TC-20980,Tamara,Chand,Standard Class,Corporate,Decatur,United States,2022-06-15
8339,,,,,,,,2022-06-15
8340,CC-12220,Chris,Cortes,Standard Class,Consumer,Chesapeake,United States,2022-06-15
8341,ZD-21925,Zuschuss,Donatelli,First Class,Consumer,Los Angeles,United States,2022-06-15
8342,JK-15370,Jay,Kimmel,Standard Class,Consumer,Huntsville,United States,2022-06-15
8343,GM-14440,Gary,McGarr,Standard Class,Consumer,Knoxville,United States,2022-06-15
8344,GM-14440,Gary,McGarr,Standard Class,Consumer,Knoxville,United States,2022-06-15
8345,GM-14440,Gary,McGarr,Standard Class,Consumer,Knoxville,United States,2022-06-15
8346,,,,,,,,2022-06-15
8347,,,,,,,,2022-06-15
8348,,,,,,,,2022-06-15
8349,,,,,,,,2022-06-15
8350,JW-15220,Jane,Waco,Standard Class,Corporate,Lawrence,United States,2022-06-15
8351,,,,,,,,2022-06-15
8352,BO-11350,Bill,Overfelt,Standard Class,Corporate,Philadelphia,United States,2022-06-15
8353,BO-11350,Bill,Overfelt,Standard Class,Corporate,Philadelphia,United States,2022-06-15
8354,,,,,,,,2022-06-15
8355,BO-11350,Bill,Overfelt,Standard Class,Corporate,Philadelphia,United States,2022-06-15
8356,XP-21865,Xylona,Preis,Standard Class,Consumer,Athens,United States,2022-06-15
8357,MM-18055,Michelle,Moray,Standard Class,Consumer,Great Falls,United States,2022-06-15
8358,MM-18055,Michelle,Moray,Standard Class,Consumer,Great Falls,United States,2022-06-15
8359,MM-18055,Michelle,Moray,Standard Class,Consumer,Great Falls,United States,2022-06-15
8360,TS-21655,Trudy,Schmidt,Second Class,Consumer,El Paso,United States,2022-06-15
8361,TS-21655,Trudy,Schmidt,Second Class,Consumer,El Paso,United States,2022-06-15
8362,,,,,,,,2022-06-15
8363,,,,,,,,2022-06-15
8364,JL-15235,Janet,Lee,Standard Class,Consumer,Kissimmee,United States,2022-06-15
8365,SZ-20035,Sam,Zeldin,First Class,Home Office,Seattle,United States,2022-06-15
8366,,,,,,,,2022-06-15
8367,,,,,,,,2022-06-15
8368,LR-17035,Lisa,Ryan,Second Class,Corporate,Santa Clara,United States,2022-06-15
8369,SV-20365,Seth,Vernon,Standard Class,Consumer,Los Angeles,United States,2022-06-15
8370,,,,,,,,2022-06-15
8371,NC-18415,Nathan,Cano,First Class,Consumer,Fort Worth,United States,2022-06-15
8372,SC-20680,Steve,Carroll,Standard Class,Home Office,Seattle,United States,2022-06-15
8373,RO-19780,Rose,O'Brian,First Class,Consumer,San Francisco,United States,2022-06-15
8374,JL-15175,James,Lanier,Standard Class,Home Office,San Francisco,United States,2022-06-15
8375,JL-15175,James,Lanier,Standard Class,Home Office,San Francisco,United States,2022-06-15
8376,PW-19030,Pauline,Webber,Standard Class,Corporate,Pompano Beach,United States,2022-06-15
8377,,,,,,,,2022-06-15
8378,MF-18250,Monica,Federle,Standard Class,Corporate,Houston,United States,2022-06-15
8379,,,,,,,,2022-06-15
8380,,,,,,,,2022-06-15
8381,AC-10660,Anna,Chung,Second Class,Consumer,San Francisco,United States,2022-06-15
8382,MH-17440,Mark,Haberlin,Standard Class,Corporate,Houston,United States,2022-06-15
8383,CD-12790,Cynthia,Delaney,First Class,Home Office,Shelton,United States,2022-06-15
8384,CD-12790,Cynthia,Delaney,First Class,Home Office,Shelton,United States,2022-06-15
8385,CV-12805,Cynthia,Voltz,Standard Class,Corporate,Oakland,United States,2022-06-15
8386,TB-21625,Trudy,Brown,Standard Class,Consumer,Manchester,United States,2022-06-15
8387,,,,,,,,2022-06-15
8388,DG-13300,Deirdre,Greer,Standard Class,Corporate,Orange,United States,2022-06-15
8389,,,,,,,,2022-06-15
8390,,,,,,,,2022-06-15
8391,JB-16045,Julia,Barnett,Standard Class,Home Office,Danbury,United States,2022-06-15
8392,EJ-14155,Eva,Jacobs,Second Class,Consumer,Franklin,United States,2022-06-15
8393,,,,,,,,2022-06-15
8394,EJ-14155,Eva,Jacobs,Second Class,Consumer,Franklin,United States,2022-06-15
8395,EJ-14155,Eva,Jacobs,Second Class,Consumer,Franklin,United States,2022-06-15
8396,BD-11620,Brian,DeCherney,Same Day,Consumer,Wilmington,United States,2022-06-15
8397,MR-17545,Mathew,Reese,First Class,Home Office,Houston,United States,2022-06-15
8398,SR-20425,Sharelle,Roach,Second Class,Home Office,Springfield,United States,2022-06-15
8399,,,,,,,,2022-06-15
8400,BD-11635,Brian,Derr,Second Class,Consumer,New York City,United States,2022-06-15
8401,,,,,,,,2022-06-15
8402,BD-11635,Brian,Derr,Second Class,Consumer,New York City,United States,2022-06-15
8403,SM-20950,Suzanne,McNair,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8404,HE-14800,Harold,Engle,Standard Class,Corporate,Newark,United States,2022-06-15
8405,HE-14800,Harold,Engle,Standard Class,Corporate,Newark,United States,2022-06-15
8406,HE-14800,Harold,Engle,Standard Class,Corporate,Newark,United States,2022-06-15
8407,HE-14800,Harold,Engle,Standard Class,Corporate,Newark,United States,2022-06-15
8408,HE-14800,Harold,Engle,Standard Class,Corporate,Newark,United States,2022-06-15
8409,JK-15640,Jim,Kriz,Standard Class,Home Office,San Bernardino,United States,2022-06-15
8410,ON-18715,Odella,Nelson,Same Day,Corporate,Burlington,United States,2022-06-15
8411,TH-21100,Thea,Hendricks,Second Class,Consumer,Salem,United States,2022-06-15
8412,,,,,,,,2022-06-15
8413,AH-10075,Adam,Hart,Standard Class,Corporate,Arlington,United States,2022-06-15
8414,AH-10075,Adam,Hart,Standard Class,Corporate,Arlington,United States,2022-06-15
8415,ML-17755,Max,Ludwig,Standard Class,Home Office,Marion,United States,2022-06-15
8416,,,,,,,,2022-06-15
8417,LB-16795,Laurel,Beltran,First Class,Home Office,Seattle,United States,2022-06-15
8418,,,,,,,,2022-06-15
8419,LB-16795,Laurel,Beltran,First Class,Home Office,Seattle,United States,2022-06-15
8420,LB-16795,Laurel,Beltran,First Class,Home Office,Seattle,United States,2022-06-15
8421,NP-18670,Nora,Paige,Standard Class,Consumer,Lakewood,United States,2022-06-15
8422,,,,,,,,2022-06-15
8423,NP-18670,Nora,Paige,Standard Class,Consumer,Lakewood,United States,2022-06-15
8424,,,,,,,,2022-06-15
8425,EB-13750,Edward,Becker,First Class,Corporate,Cincinnati,United States,2022-06-15
8426,,,,,,,,2022-06-15
8427,DC-12850,Dan,Campbell,First Class,Consumer,Roseville,United States,2022-06-15
8428,DJ-13510,Don,Jones,Standard Class,Corporate,Tempe,United States,2022-06-15
8429,,,,,,,,2022-06-15
8430,NC-18340,Nat,Carroll,Standard Class,Consumer,Apple Valley,United States,2022-06-15
8431,KN-16450,Kean,Nguyen,Standard Class,Corporate,Baltimore,United States,2022-06-15
8432,SC-20260,Scott,Cohen,Second Class,Corporate,Corpus Christi,United States,2022-06-15
8433,SC-20260,Scott,Cohen,Second Class,Corporate,Corpus Christi,United States,2022-06-15
8434,SC-20260,Scott,Cohen,Second Class,Corporate,Corpus Christi,United States,2022-06-15
8435,SC-20260,Scott,Cohen,Second Class,Corporate,Corpus Christi,United States,2022-06-15
8436,AM-10705,Anne,McFarland,Standard Class,Consumer,Las Vegas,United States,2022-06-15
8437,RA-19945,Ryan,Akin,Standard Class,Consumer,Cleveland,United States,2022-06-15
8438,,,,,,,,2022-06-15
8439,BN-11470,Brad,Norvell,Second Class,Corporate,Chicago,United States,2022-06-15
8440,,,,,,,,2022-06-15
8441,DB-13615,Doug,Bickford,Standard Class,Consumer,Tucson,United States,2022-06-15
8442,JB-16045,Julia,Barnett,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8443,JB-16045,Julia,Barnett,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8444,JB-16045,Julia,Barnett,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8445,AH-10075,Adam,Hart,First Class,Corporate,Cranston,United States,2022-06-15
8446,,,,,,,,2022-06-15
8447,AH-10075,Adam,Hart,First Class,Corporate,Cranston,United States,2022-06-15
8448,,,,,,,,2022-06-15
8449,,,,,,,,2022-06-15
8450,AH-10075,Adam,Hart,First Class,Corporate,Cranston,United States,2022-06-15
8451,AI-10855,Arianne,Irving,First Class,Consumer,San Francisco,United States,2022-06-15
8452,,,,,,,,2022-06-15
8453,TH-21115,Thea,Hudgings,Standard Class,Corporate,Houston,United States,2022-06-15
8454,,,,,,,,2022-06-15
8455,JE-15610,Jim,Epp,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8456,,,,,,,,2022-06-15
8457,TH-21235,Tiffany,House,Second Class,Corporate,Chicago,United States,2022-06-15
8458,,,,,,,,2022-06-15
8459,,,,,,,,2022-06-15
8460,AT-10735,Annie,Thurman,Standard Class,Consumer,Bristol,United States,2022-06-15
8461,AT-10735,Annie,Thurman,Standard Class,Consumer,Bristol,United States,2022-06-15
8462,JH-15820,John,Huston,Second Class,Consumer,Holland,United States,2022-06-15
8463,DR-12940,Daniel,Raglin,Standard Class,Home Office,Albuquerque,United States,2022-06-15
8464,AB-10165,Alan,Barnes,Standard Class,Consumer,Louisville,United States,2022-06-15
8465,,,,,,,,2022-06-15
8466,IG-15085,Ivan,Gibson,Standard Class,Consumer,Norwich,United States,2022-06-15
8467,FH-14275,Frank,Hawley,Standard Class,Corporate,San Francisco,United States,2022-06-15
8468,AS-10285,Alejandro,Savely,Standard Class,Corporate,Noblesville,United States,2022-06-15
8469,PN-18775,Parhena,Norris,Standard Class,Home Office,Clarksville,United States,2022-06-15
8470,PN-18775,Parhena,Norris,Standard Class,Home Office,Clarksville,United States,2022-06-15
8471,PN-18775,Parhena,Norris,Standard Class,Home Office,Clarksville,United States,2022-06-15
8472,PN-18775,Parhena,Norris,Standard Class,Home Office,Clarksville,United States,2022-06-15
8473,GM-14500,Gene,McClure,Second Class,Consumer,Hollywood,United States,2022-06-15
8474,NC-18625,Noah,Childs,Standard Class,Corporate,York,United States,2022-06-15
8475,NC-18625,Noah,Childs,Standard Class,Corporate,York,United States,2022-06-15
8476,TW-21025,Tamara,Willingham,Standard Class,Home Office,Mesa,United States,2022-06-15
8477,BF-11020,Barry,Französisch,Same Day,Corporate,New York City,United States,2022-06-15
8478,TT-21460,Tonja,Turnell,Standard Class,Home Office,San Francisco,United States,2022-06-15
8479,SW-20245,Scot,Wooten,Standard Class,Consumer,Los Angeles,United States,2022-06-15
8480,PG-18820,Patrick,Gardner,Standard Class,Consumer,Omaha,United States,2022-06-15
8481,DP-13390,Dennis,Pardue,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8482,DJ-13510,Don,Jones,Standard Class,Corporate,New York City,United States,2022-06-15
8483,EN-13780,Edward,Nazzal,Standard Class,Consumer,Grand Rapids,United States,2022-06-15
8484,PB-19150,Philip,Brown,Same Day,Consumer,Seattle,United States,2022-06-15
8485,BD-11560,Brendan,Dodson,Standard Class,Home Office,Fresno,United States,2022-06-15
8486,BD-11560,Brendan,Dodson,Standard Class,Home Office,Fresno,United States,2022-06-15
8487,BD-11560,Brendan,Dodson,Standard Class,Home Office,Fresno,United States,2022-06-15
8488,,,,,,,,2022-06-15
8489,SE-20110,Sanjit,Engle,Second Class,Consumer,Arlington,United States,2022-06-15
8490,SE-20110,Sanjit,Engle,Second Class,Consumer,Arlington,United States,2022-06-15
8491,,,,,,,,2022-06-15
8492,,,,,,,,2022-06-15
8493,CC-12685,Craig,Carroll,Standard Class,Consumer,Lubbock,United States,2022-06-15
8494,CC-12685,Craig,Carroll,Standard Class,Consumer,Lubbock,United States,2022-06-15
8495,AS-10225,Alan,Schoenberger,Standard Class,Corporate,Longmont,United States,2022-06-15
8496,AB-10150,Aimee,Bixby,Second Class,Consumer,Yonkers,United States,2022-06-15
8497,AB-10150,Aimee,Bixby,Second Class,Consumer,Yonkers,United States,2022-06-15
8498,AB-10150,Aimee,Bixby,Second Class,Consumer,Yonkers,United States,2022-06-15
8499,AB-10150,Aimee,Bixby,Second Class,Consumer,Yonkers,United States,2022-06-15
8500,AB-10150,Aimee,Bixby,Second Class,Consumer,Yonkers,United States,2022-06-15
8501,DH-13075,Dave,Hallsten,Second Class,Corporate,Los Angeles,United States,2022-06-15
8502,DH-13075,Dave,Hallsten,Second Class,Corporate,Los Angeles,United States,2022-06-15
8503,SR-20740,Steven,Roelle,Standard Class,Home Office,Los Angeles,United States,2022-06-15
8504,,,,,,,,2022-06-15
8505,SJ-20125,Sanjit,Jacobs,Standard Class,Home Office,Dallas,United States,2022-06-15
8506,,,,,,,,2022-06-15
8507,,,,,,,,2022-06-15
8508,CA-12775,Cynthia,Arntzen,First Class,Consumer,Detroit,United States,2022-06-15
8509,CA-12775,Cynthia,Arntzen,First Class,Consumer,Detroit,United States,2022-06-15
8510,CA-12775,Cynthia,Arntzen,First Class,Consumer,Detroit,United States,2022-06-15
8511,,,,,,,,2022-06-15
8512,,,,,,,,2022-06-15
8513,NS-18640,Noel,Staavos,Standard Class,Corporate,Orlando,United States,2022-06-15
8514,,,,,,,,2022-06-15
8515,,,,,,,,2022-06-15
8516,SF-20200,Sarah,Foster,Standard Class,Consumer,New York City,United States,2022-06-15
8517,EM-14065,Erin,Mull,Second Class,Consumer,Frisco,United States,2022-06-15
8518,,,,,,,,2022-06-15
8519,,,,,,,,2022-06-15
8520,DO-13645,Doug,O'Connell,Standard Class,Consumer,Paterson,United States,2022-06-15
8521,MP-17470,Mark,Packer,Standard Class,Home Office,Columbus,United States,2022-06-15
8522,MY-18295,Muhammed,Yedwab,Standard Class,Corporate,Milwaukee,United States,2022-06-15
8523,,,,,,,,2022-06-15
8524,SP-20920,Susan,Pistek,Same Day,Consumer,Columbus,United States,2022-06-15
8525,SP-20920,Susan,Pistek,Same Day,Consumer,Columbus,United States,2022-06-15
8526,SP-20920,Susan,Pistek,Same Day,Consumer,Columbus,United States,2022-06-15
8527,SP-20920,Susan,Pistek,Same Day,Consumer,Columbus,United States,2022-06-15
8528,,,,,,,,2022-06-15
8529,,,,,,,,2022-06-15
8530,,,,,,,,2022-06-15
8531,,,,,,,,2022-06-15
8532,BS-11755,Bruce,Stewart,Standard Class,Consumer,Detroit,United States,2022-06-15
8533,BS-11755,Bruce,Stewart,Standard Class,Consumer,Detroit,United States,2022-06-15
8534,KS-16300,Karen,Seio,Second Class,Corporate,Columbus,United States,2022-06-15
8535,CC-12475,Cindy,Chapman,Standard Class,Consumer,San Francisco,United States,2022-06-15
8536,HD-14785,Harold,Dahlen,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8537,HD-14785,Harold,Dahlen,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8538,HD-14785,Harold,Dahlen,Standard Class,Home Office,Philadelphia,United States,2022-06-15
8539,KB-16315,Karl,Braun,Standard Class,Consumer,Los Angeles,United States,2022-06-15
8540,KB-16315,Karl,Braun,Standard Class,Consumer,Los Angeles,United States,2022-06-15
8541,,,,,,,,2022-06-15
8542,HR-14830,Harold,Ryan,First Class,Corporate,Philadelphia,United States,2022-06-15
8543,TB-21625,Trudy,Brown,Standard Class,Consumer,New York City,United States,2022-06-15
8544,DS-13180,David,Smith,Standard Class,Corporate,Columbus,United States,2022-06-15
8545,,,,,,,,2022-06-15
8546,,,,,,,,2022-06-15
8547,GB-14530,George,Bell,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8548,GB-14530,George,Bell,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8549,GB-14530,George,Bell,First Class,Corporate,Aurora,United States,2022-06-15
8550,VB-21745,Victoria,Brennan,Standard Class,Corporate,Houston,United States,2022-06-15
8551,VB-21745,Victoria,Brennan,Standard Class,Corporate,Houston,United States,2022-06-15
8552,MC-17425,Mark,Cousins,Standard Class,Corporate,Chicago,United States,2022-06-15
8553,CB-12025,Cassandra,Brandow,Standard Class,Consumer,Decatur,United States,2022-06-15
8554,,,,,,,,2022-06-15
8555,DC-13285,Debra,Catini,Same Day,Consumer,Plantation,United States,2022-06-15
8556,,,,,,,,2022-06-15
8557,LA-16780,Laura,Armstrong,Second Class,Corporate,Houston,United States,2022-06-15
8558,,,,,,,,2022-06-15
8559,LA-16780,Laura,Armstrong,Second Class,Corporate,Houston,United States,2022-06-15
8560,LA-16780,Laura,Armstrong,Second Class,Corporate,Houston,United States,2022-06-15
8561,,,,,,,,2022-06-15
8562,DJ-13420,Denny,Joy,Second Class,Corporate,Milwaukee,United States,2022-06-15
8563,,,,,,,,2022-06-15
8564,MH-18115,Mick,Hernandez,Standard Class,Home Office,Sanford,United States,2022-06-15
8565,BG-11035,Barry,Gonzalez,First Class,Consumer,The Colony,United States,2022-06-15
8566,,,,,,,,2022-06-15
8567,SV-20365,Seth,Vernon,First Class,Consumer,Troy,United States,2022-06-15
8568,DP-13105,Dave,Poirier,Standard Class,Corporate,Hempstead,United States,2022-06-15
8569,DP-13105,Dave,Poirier,Standard Class,Corporate,Hempstead,United States,2022-06-15
8570,DP-13105,Dave,Poirier,Standard Class,Corporate,Hempstead,United States,2022-06-15
8571,SR-20740,Steven,Roelle,Same Day,Home Office,Dallas,United States,2022-06-15
8572,BT-11680,Brian,Thompson,Standard Class,Consumer,Houston,United States,2022-06-15
8573,MS-17770,Maxwell,Schwartz,First Class,Consumer,New York City,United States,2022-06-15
8574,JK-15640,Jim,Kriz,Same Day,Home Office,San Francisco,United States,2022-06-15
8575,ST-20530,Shui,Tom,Second Class,Consumer,Port Saint Lucie,United States,2022-06-15
8576,TS-21505,Tony,Sayre,First Class,Consumer,Concord,United States,2022-06-15
8577,,,,,,,,2022-06-15
8578,CM-12190,Charlotte,Melton,Standard Class,Consumer,Rochester,United States,2022-06-15
8579,JW-15955,Joni,Wasserman,Standard Class,Consumer,Louisville,United States,2022-06-15
8580,MC-17590,Matt,Collister,Second Class,Corporate,San Marcos,United States,2022-06-15
8581,MC-17590,Matt,Collister,Second Class,Corporate,San Marcos,United States,2022-06-15
8582,MC-17590,Matt,Collister,Second Class,Corporate,San Marcos,United States,2022-06-15
8583,MC-17590,Matt,Collister,Second Class,Corporate,San Marcos,United States,2022-06-15
8584,,,,,,,,2022-06-15
8585,,,,,,,,2022-06-15
8586,KB-16240,Karen,Bern,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8587,KB-16240,Karen,Bern,Standard Class,Corporate,Los Angeles,United States,2022-06-15
8588,FC-14335,Fred,Chung,Standard Class,Corporate,Philadelphia,United States,2022-06-15
8589,,,,,,,,2022-06-15
8590,FH-14365,Fred,Hopkins,First Class,Corporate,Hempstead,United States,2022-06-15
8591,SO-20335,Sean,O'Donnell,First Class,Consumer,Greeley,United States,2022-06-15
8592,,,,,,,,2022-06-15
8593,PM-19135,Peter,McVee,Standard Class,Home Office,Jacksonville,United States,2022-06-15
8594,PM-19135,Peter,McVee,Standard Class,Home Office,Jacksonville,United States,2022-06-15
8595,GD-14590,Giulietta,Dortch,First Class,Corporate,Arlington,United States,2022-06-15
8596,GD-14590,Giulietta,Dortch,First Class,Corporate,Arlington,United States,2022-06-15
8597,PA-19060,Pete,Armstrong,Standard Class,Home Office,San Francisco,United States,2022-06-15
8598,LS-17200,Luke,Schmidt,Standard Class,Corporate,Fresno,United States,2022-06-15
8599,LS-17200,Luke,Schmidt,Standard Class,Corporate,Fresno,United States,2022-06-15
8600,LS-17200,Luke,Schmidt,Standard Class,Corporate,Fresno,United States,2022-06-15
8601,LS-17200,Luke,Schmidt,Standard Class,Corporate,Fresno,United States,2022-06-15
8602,JL-15175,James,Lanier,Same Day,Home Office,Reno,United States,2022-06-15
8603,CA-12310,Christine,Abelman,Standard Class,Corporate,San Antonio,United States,2022-06-15
8604,CA-12310,Christine,Abelman,Standard Class,Corporate,San Antonio,United States,2022-06-15
8605,CA-12310,Christine,Abelman,Standard Class,Corporate,San Antonio,United States,2022-06-15
8606,,,,,,,,2022-06-15
8607,,,,,,,,2022-06-15
8608,,,,,,,,2022-06-15
8609,BT-11440,Bobby,Trafton,Standard Class,Consumer,New York City,United States,2022-06-15
8610,BT-11440,Bobby,Trafton,Standard Class,Consumer,New York City,United States,2022-06-15
8611,SE-20110,Sanjit,Engle,Second Class,Consumer,Oxnard,United States,2022-06-15
8612,HG-14965,Henry,Goldwyn,Second Class,Corporate,Los Angeles,United States,2022-06-15
8613,PF-19165,Philip,Fox,Standard Class,Consumer,Oakland,United States,2022-06-15
8614,BD-11770,Bryan,Davis,Standard Class,Consumer,Edmonds,United States,2022-06-15
8615,BD-11770,Bryan,Davis,Standard Class,Consumer,Edmonds,United States,2022-06-15
8616,BD-11770,Bryan,Davis,Standard Class,Consumer,Edmonds,United States,2022-06-15
8617,BD-11770,Bryan,Davis,Standard Class,Consumer,Edmonds,United States,2022-06-15
8618,,,,,,,,2022-06-15
8619,EM-14095,Eudokia,Martin,Second Class,Corporate,New York City,United States,2022-06-15
8620,,,,,,,,2022-06-15
8621,FH-14275,Frank,Hawley,Standard Class,Corporate,Franklin,United States,2022-06-15
8622,CM-12235,Chris,McAfee,Standard Class,Consumer,Phoenix,United States,2022-06-15
8623,FM-14380,Fred,McMath,Standard Class,Consumer,Miami,United States,2022-06-15
8624,FM-14380,Fred,McMath,Standard Class,Consumer,Miami,United States,2022-06-15
8625,HG-14965,Henry,Goldwyn,Standard Class,Corporate,Colorado Springs,United States,2022-06-15
8626,AG-10525,Andy,Gerbode,Standard Class,Corporate,New York City,United States,2022-06-15
8627,AG-10525,Andy,Gerbode,Standard Class,Corporate,New York City,United States,2022-06-15
8628,,,,,,,,2022-06-15
8629,AG-10525,Andy,Gerbode,Standard Class,Corporate,New York City,United States,2022-06-15
8630,AG-10525,Andy,Gerbode,Standard Class,Corporate,New York City,United States,2022-06-15
8631,,,,,,,,2022-06-15
8632,OT-18730,Olvera,Toch,First Class,Consumer,Bethlehem,United States,2022-06-15
8633,,,,,,,,2022-06-15
8634,SV-20365,Seth,Vernon,Standard Class,Consumer,Philadelphia,United States,2022-06-15
8635,JM-16195,Justin,MacKendrick,First Class,Consumer,Louisville,United States,2022-06-15
8636,JM-16195,Justin,MacKendrick,First Class,Consumer,Louisville,United States,2022-06-15
8637,HM-14980,Henry,MacAllister,Standard Class,Consumer,Seattle,United States,2022-06-15
8638,PO-19180,Philisse,Overcash,First Class,Home Office,Kenosha,United States,2022-06-15
8639,,,,,,,,2022-06-15
8640,DB-13120,David,Bremer,Standard Class,Corporate,Dallas,United States,2022-06-15
8641,SV-20935,Susan,Vittorini,Same Day,Consumer,Peoria,United States,2022-06-15
8642,NS-18640,Noel,Staavos,Standard Class,Corporate,Jacksonville,United States,2022-06-15
8643,,,,,,,,2022-06-15
8644,NS-18640,Noel,Staavos,Standard Class,Corporate,Jacksonville,United States,2022-06-15
8645,NS-18640,Noel,Staavos,Standard Class,Corporate,Jacksonville,United States,2022-06-15
8646,,,,,,,,2022-06-15
8647,,,,,,,,2022-06-15
8648,RH-19555,Ritsa,Hightower,Standard Class,Consumer,Charlotte,United States,2022-06-15
8649,,,,,,,,2022-06-15
8650,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8651,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8652,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8653,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8654,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8655,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8656,RP-19390,Resi,Pölking,Same Day,Consumer,Seattle,United States,2022-06-15
8657,,,,,,,,2022-06-15
8658,KB-16600,Ken,Brennan,Standard Class,Corporate,Chicago,United States,2022-06-15
8659,,,,,,,,2022-06-15
8660,HZ-14950,Henia,Zydlo,Standard Class,Consumer,Fort Lauderdale,United States,2022-06-15
8661,JG-15160,James,Galang,Standard Class,Consumer,Houston,United States,2022-06-15
8662,JG-15160,James,Galang,Standard Class,Consumer,Houston,United States,2022-06-15
