CustomerId;First Name;Last Name;ShipMode;Segment;City;Country;totalQuantityOfOrders
DB-13615;Doug;Bickford;Standard Class;Consumer;Tucson;United States;
JB-16045;Julia;Barnett;Standard Class;Home Office;Philadelphia;United States;
JB-16045;Julia;Barnett;Standard Class;Home Office;Philadelphia;United States;
JB-16045;Julia;Barnett;Standard Class;Home Office;Philadelphia;United States;
AH-10075;Adam;Hart;First Class;Corporate;Cranston;United States;
AH-10075;Adam;Hart;First Class;Corporate;Cranston;United States;
AH-10075;Adam;Hart;First Class;Corporate;Cranston;United States;
AH-10075;Adam;Hart;First Class;Corporate;Cranston;United States;
AH-10075;Adam;Hart;First Class;Corporate;Cranston;United States;
AH-10075;Adam;Hart;First Class;Corporate;Cranston;United States;
AI-10855;Arianne;Irving;First Class;Consumer;San Francisco;United States;
TH-21115;Thea;Hudgings;Standard Class;Corporate;Houston;United States;
TH-21115;Thea;Hudgings;Standard Class;Corporate;Houston;United States;
TH-21115;Thea;Hudgings;Standard Class;Corporate;Houston;United States;
JE-15610;Jim;Epp;Standard Class;Corporate;Los Angeles;United States;
TH-21235;Tiffany;House;Second Class;Corporate;Chicago;United States;
TH-21235;Tiffany;House;Second Class;Corporate;Chicago;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Houston;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Houston;United States;
AT-10735;Annie;Thurman;Standard Class;Consumer;Bristol;United States;
AT-10735;Annie;Thurman;Standard Class;Consumer;Bristol;United States;
JH-15820;John;Huston;Second Class;Consumer;Holland;United States;
DR-12940;Daniel;Raglin;Standard Class;Home Office;Albuquerque;United States;
AB-10165;Alan;Barnes;Standard Class;Consumer;Louisville;United States;
MC-18100;Mick;Crebagga;Standard Class;Consumer;New York City;United States;
IG-15085;Ivan;Gibson;Standard Class;Consumer;Norwich;United States;
FH-14275;Frank;Hawley;Standard Class;Corporate;San Francisco;United States;
AS-10285;Alejandro;Savely;Standard Class;Corporate;Noblesville;United States;
PN-18775;Parhena;Norris;Standard Class;Home Office;Clarksville;United States;
PN-18775;Parhena;Norris;Standard Class;Home Office;Clarksville;United States;
PN-18775;Parhena;Norris;Standard Class;Home Office;Clarksville;United States;
PN-18775;Parhena;Norris;Standard Class;Home Office;Clarksville;United States;
GM-14500;Gene;McClure;Second Class;Consumer;Hollywood;United States;
NC-18625;Noah;Childs;Standard Class;Corporate;York;United States;
NC-18625;Noah;Childs;Standard Class;Corporate;York;United States;
TW-21025;Tamara;Willingham;Standard Class;Home Office;Mesa;United States;
BF-11020;Barry;Französisch;Same Day;Corporate;New York City;United States;
TT-21460;Tonja;Turnell;Standard Class;Home Office;San Francisco;United States;
SW-20245;Scot;Wooten;Standard Class;Consumer;Los Angeles;United States;
PG-18820;Patrick;Gardner;Standard Class;Consumer;Omaha;United States;
DP-13390;Dennis;Pardue;Standard Class;Home Office;Philadelphia;United States;
DJ-13510;Don;Jones;Standard Class;Corporate;New York City;United States;
EN-13780;Edward;Nazzal;Standard Class;Consumer;Grand Rapids;United States;
PB-19150;Philip;Brown;Same Day;Consumer;Seattle;United States;
BD-11560;Brendan;Dodson;Standard Class;Home Office;Fresno;United States;
BD-11560;Brendan;Dodson;Standard Class;Home Office;Fresno;United States;
BD-11560;Brendan;Dodson;Standard Class;Home Office;Fresno;United States;
SE-20110;Sanjit;Engle;Second Class;Consumer;Arlington;United States;
SE-20110;Sanjit;Engle;Second Class;Consumer;Arlington;United States;
SE-20110;Sanjit;Engle;Second Class;Consumer;Arlington;United States;
AT-10735;Annie;Thurman;Standard Class;Consumer;Los Angeles;United States;
CC-12685;Craig;Carroll;Standard Class;Consumer;Lubbock;United States;
CC-12685;Craig;Carroll;Standard Class;Consumer;Lubbock;United States;
CC-12685;Craig;Carroll;Standard Class;Consumer;Lubbock;United States;
AS-10225;Alan;Schoenberger;Standard Class;Corporate;Longmont;United States;
AB-10150;Aimee;Bixby;Second Class;Consumer;Yonkers;United States;
AB-10150;Aimee;Bixby;Second Class;Consumer;Yonkers;United States;
AB-10150;Aimee;Bixby;Second Class;Consumer;Yonkers;United States;
AB-10150;Aimee;Bixby;Second Class;Consumer;Yonkers;United States;
AB-10150;Aimee;Bixby;Second Class;Consumer;Yonkers;United States;
DH-13075;Dave;Hallsten;Second Class;Corporate;Los Angeles;United States;
DH-13075;Dave;Hallsten;Second Class;Corporate;Los Angeles;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Los Angeles;United States;
NR-18550;Nick;Radford;Standard Class;Consumer;Amarillo;United States;
SJ-20125;Sanjit;Jacobs;Standard Class;Home Office;Dallas;United States;
SJ-20125;Sanjit;Jacobs;Standard Class;Home Office;Dallas;United States;
SJ-20125;Sanjit;Jacobs;Standard Class;Home Office;Dallas;United States;
CA-12775;Cynthia;Arntzen;First Class;Consumer;Detroit;United States;
CA-12775;Cynthia;Arntzen;First Class;Consumer;Detroit;United States;
CA-12775;Cynthia;Arntzen;First Class;Consumer;Detroit;United States;
LC-16885;Lena;Creighton;Standard Class;Consumer;New York City;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Houston;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Orlando;United States;
HG-14965;Henry;Goldwyn;Standard Class;Corporate;Florence;United States;
HG-14965;Henry;Goldwyn;Standard Class;Corporate;Florence;United States;
SF-20200;Sarah;Foster;Standard Class;Consumer;New York City;United States;
EM-14065;Erin;Mull;Second Class;Consumer;Frisco;United States;
DO-13645;Doug;O'Connell;Standard Class;Consumer;Paterson;United States;
DO-13645;Doug;O'Connell;Standard Class;Consumer;Paterson;United States;
DO-13645;Doug;O'Connell;Standard Class;Consumer;Paterson;United States;
MP-17470;Mark;Packer;Standard Class;Home Office;Columbus;United States;
MY-18295;Muhammed;Yedwab;Standard Class;Corporate;Milwaukee;United States;
DB-13615;Doug;Bickford;Standard Class;Consumer;San Francisco;United States;
SP-20920;Susan;Pistek;Same Day;Consumer;Columbus;United States;
SP-20920;Susan;Pistek;Same Day;Consumer;Columbus;United States;
SP-20920;Susan;Pistek;Same Day;Consumer;Columbus;United States;
SP-20920;Susan;Pistek;Same Day;Consumer;Columbus;United States;
SP-20920;Susan;Pistek;Same Day;Consumer;Columbus;United States;
ME-17320;Maria;Etezadi;Standard Class;Home Office;Los Angeles;United States;
BS-11755;Bruce;Stewart;Standard Class;Consumer;Detroit;United States;
BS-11755;Bruce;Stewart;Standard Class;Consumer;Detroit;United States;
BS-11755;Bruce;Stewart;Standard Class;Consumer;Detroit;United States;
BS-11755;Bruce;Stewart;Standard Class;Consumer;Detroit;United States;
KS-16300;Karen;Seio;Second Class;Corporate;Columbus;United States;
CC-12475;Cindy;Chapman;Standard Class;Consumer;San Francisco;United States;
HD-14785;Harold;Dahlen;Standard Class;Home Office;Philadelphia;United States;
HD-14785;Harold;Dahlen;Standard Class;Home Office;Philadelphia;United States;
HD-14785;Harold;Dahlen;Standard Class;Home Office;Philadelphia;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Los Angeles;United States;
KB-16315;Karl;Braun;Standard Class;Consumer;Los Angeles;United States;
HR-14830;Harold;Ryan;First Class;Corporate;Philadelphia;United States;
HR-14830;Harold;Ryan;First Class;Corporate;Philadelphia;United States;
TB-21625;Trudy;Brown;Standard Class;Consumer;New York City;United States;
DS-13180;David;Smith;Standard Class;Corporate;Columbus;United States;
DS-13180;David;Smith;Standard Class;Corporate;Columbus;United States;
DS-13180;David;Smith;Standard Class;Corporate;Columbus;United States;
GB-14530;George;Bell;Standard Class;Corporate;Los Angeles;United States;
GB-14530;George;Bell;Standard Class;Corporate;Los Angeles;United States;
GB-14530;George;Bell;First Class;Corporate;Aurora;United States;
VB-21745;Victoria;Brennan;Standard Class;Corporate;Houston;United States;
VB-21745;Victoria;Brennan;Standard Class;Corporate;Houston;United States;
MC-17425;Mark;Cousins;Standard Class;Corporate;Chicago;United States;
CB-12025;Cassandra;Brandow;Standard Class;Consumer;Decatur;United States;
PM-18940;Paul;MacIntyre;First Class;Consumer;Springfield;United States;
DC-13285;Debra;Catini;Same Day;Consumer;Plantation;United States;
DC-13285;Debra;Catini;Same Day;Consumer;Plantation;United States;
LA-16780;Laura;Armstrong;Second Class;Corporate;Houston;United States;
LA-16780;Laura;Armstrong;Second Class;Corporate;Houston;United States;
LA-16780;Laura;Armstrong;Second Class;Corporate;Houston;United States;
LA-16780;Laura;Armstrong;Second Class;Corporate;Houston;United States;
LA-16780;Laura;Armstrong;Second Class;Corporate;Houston;United States;
DJ-13420;Denny;Joy;Second Class;Corporate;Milwaukee;United States;
MH-18115;Mick;Hernandez;Standard Class;Home Office;Sanford;United States;
MH-18115;Mick;Hernandez;Standard Class;Home Office;Sanford;United States;
BG-11035;Barry;Gonzalez;First Class;Consumer;The Colony;United States;
BG-11035;Barry;Gonzalez;First Class;Consumer;The Colony;United States;
SV-20365;Seth;Vernon;First Class;Consumer;Troy;United States;
DP-13105;Dave;Poirier;Standard Class;Corporate;Hempstead;United States;
DP-13105;Dave;Poirier;Standard Class;Corporate;Hempstead;United States;
DP-13105;Dave;Poirier;Standard Class;Corporate;Hempstead;United States;
SR-20740;Steven;Roelle;Same Day;Home Office;Dallas;United States;
BT-11680;Brian;Thompson;Standard Class;Consumer;Houston;United States;
MS-17770;Maxwell;Schwartz;First Class;Consumer;New York City;United States;
JK-15640;Jim;Kriz;Same Day;Home Office;San Francisco;United States;
ST-20530;Shui;Tom;Second Class;Consumer;Port Saint Lucie;United States;
TS-21505;Tony;Sayre;First Class;Consumer;Concord;United States;
CM-12190;Charlotte;Melton;Standard Class;Consumer;Rochester;United States;
CM-12190;Charlotte;Melton;Standard Class;Consumer;Rochester;United States;
JW-15955;Joni;Wasserman;Standard Class;Consumer;Louisville;United States;
MC-17590;Matt;Collister;Second Class;Corporate;San Marcos;United States;
MC-17590;Matt;Collister;Second Class;Corporate;San Marcos;United States;
MC-17590;Matt;Collister;Second Class;Corporate;San Marcos;United States;
MC-17590;Matt;Collister;Second Class;Corporate;San Marcos;United States;
MH-17440;Mark;Haberlin;Second Class;Corporate;Escondido;United States;
RD-19720;Roger;Demir;Standard Class;Consumer;Philadelphia;United States;
KB-16240;Karen;Bern;Standard Class;Corporate;Los Angeles;United States;
KB-16240;Karen;Bern;Standard Class;Corporate;Los Angeles;United States;
FC-14335;Fred;Chung;Standard Class;Corporate;Philadelphia;United States;
BD-11770;Bryan;Davis;First Class;Consumer;Philadelphia;United States;
FH-14365;Fred;Hopkins;First Class;Corporate;Hempstead;United States;
SO-20335;Sean;O'Donnell;First Class;Consumer;Greeley;United States;
SO-20335;Sean;O'Donnell;First Class;Consumer;Greeley;United States;
PM-19135;Peter;McVee;Standard Class;Home Office;Jacksonville;United States;
PM-19135;Peter;McVee;Standard Class;Home Office;Jacksonville;United States;
GD-14590;Giulietta;Dortch;First Class;Corporate;Arlington;United States;
GD-14590;Giulietta;Dortch;First Class;Corporate;Arlington;United States;
PA-19060;Pete;Armstrong;Standard Class;Home Office;San Francisco;United States;
LS-17200;Luke;Schmidt;Standard Class;Corporate;Fresno;United States;
LS-17200;Luke;Schmidt;Standard Class;Corporate;Fresno;United States;
LS-17200;Luke;Schmidt;Standard Class;Corporate;Fresno;United States;
LS-17200;Luke;Schmidt;Standard Class;Corporate;Fresno;United States;
JL-15175;James;Lanier;Same Day;Home Office;Reno;United States;
CA-12310;Christine;Abelman;Standard Class;Corporate;San Antonio;United States;
CA-12310;Christine;Abelman;Standard Class;Corporate;San Antonio;United States;
CA-12310;Christine;Abelman;Standard Class;Corporate;San Antonio;United States;
CM-12160;Charles;McCrossin;Standard Class;Consumer;New Bedford;United States;
BT-11440;Bobby;Trafton;Standard Class;Consumer;New York City;United States;
BT-11440;Bobby;Trafton;Standard Class;Consumer;New York City;United States;
BT-11440;Bobby;Trafton;Standard Class;Consumer;New York City;United States;
BT-11440;Bobby;Trafton;Standard Class;Consumer;New York City;United States;
SE-20110;Sanjit;Engle;Second Class;Consumer;Oxnard;United States;
HG-14965;Henry;Goldwyn;Second Class;Corporate;Los Angeles;United States;
PF-19165;Philip;Fox;Standard Class;Consumer;Oakland;United States;
BD-11770;Bryan;Davis;Standard Class;Consumer;Edmonds;United States;
BD-11770;Bryan;Davis;Standard Class;Consumer;Edmonds;United States;
BD-11770;Bryan;Davis;Standard Class;Consumer;Edmonds;United States;
BD-11770;Bryan;Davis;Standard Class;Consumer;Edmonds;United States;
BT-11395;Bill;Tyler;Standard Class;Corporate;Los Angeles;United States;
EM-14095;Eudokia;Martin;Second Class;Corporate;New York City;United States;
LC-17050;Liz;Carlisle;Second Class;Consumer;Dallas;United States;
FH-14275;Frank;Hawley;Standard Class;Corporate;Franklin;United States;
CM-12235;Chris;McAfee;Standard Class;Consumer;Phoenix;United States;
FM-14380;Fred;McMath;Standard Class;Consumer;Miami;United States;
FM-14380;Fred;McMath;Standard Class;Consumer;Miami;United States;
HG-14965;Henry;Goldwyn;Standard Class;Corporate;Colorado Springs;United States;
AG-10525;Andy;Gerbode;Standard Class;Corporate;New York City;United States;
AG-10525;Andy;Gerbode;Standard Class;Corporate;New York City;United States;
AG-10525;Andy;Gerbode;Standard Class;Corporate;New York City;United States;
AG-10525;Andy;Gerbode;Standard Class;Corporate;New York City;United States;
AG-10525;Andy;Gerbode;Standard Class;Corporate;New York City;United States;
OT-18730;Olvera;Toch;First Class;Consumer;Bethlehem;United States;
OT-18730;Olvera;Toch;First Class;Consumer;Bethlehem;United States;
OT-18730;Olvera;Toch;First Class;Consumer;Bethlehem;United States;
SV-20365;Seth;Vernon;Standard Class;Consumer;Philadelphia;United States;
JM-16195;Justin;MacKendrick;First Class;Consumer;Louisville;United States;
JM-16195;Justin;MacKendrick;First Class;Consumer;Louisville;United States;
HM-14980;Henry;MacAllister;Standard Class;Consumer;Seattle;United States;
PO-19180;Philisse;Overcash;First Class;Home Office;Kenosha;United States;
KC-16675;Kimberly;Carter;Second Class;Corporate;Henderson;United States;
DB-13120;David;Bremer;Standard Class;Corporate;Dallas;United States;
SV-20935;Susan;Vittorini;Same Day;Consumer;Peoria;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Jacksonville;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Jacksonville;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Jacksonville;United States;
NS-18640;Noel;Staavos;Standard Class;Corporate;Jacksonville;United States;
MH-17455;Mark;Hamilton;Standard Class;Consumer;Los Angeles;United States;
RR-19525;Rick;Reed;First Class;Corporate;Nashville;United States;
RH-19555;Ritsa;Hightower;Standard Class;Consumer;Charlotte;United States;
RH-19555;Ritsa;Hightower;Standard Class;Consumer;Charlotte;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
RP-19390;Resi;Pölking;Same Day;Consumer;Seattle;United States;
KB-16600;Ken;Brennan;Standard Class;Corporate;Chicago;United States;
MH-17620;Matt;Hagelstein;Standard Class;Corporate;Cincinnati;United States;
HZ-14950;Henia;Zydlo;Standard Class;Consumer;Fort Lauderdale;United States;
JG-15160;James;Galang;Standard Class;Consumer;Houston;United States;
JG-15160;James;Galang;Standard Class;Consumer;Houston;United States;
JG-15160;James;Galang;Standard Class;Consumer;Houston;United States;
AB-10165;Alan;Barnes;Second Class;Consumer;Lakewood;United States;
HJ-14875;Heather;Jas;First Class;Home Office;San Francisco;United States;
CJ-11875;Carl;Jackson;First Class;Corporate;Philadelphia;United States;
ED-13885;Emily;Ducich;Second Class;Home Office;Seattle;United States;
ED-13885;Emily;Ducich;Second Class;Home Office;Seattle;United States;
AI-10855;Arianne;Irving;Second Class;Consumer;Los Angeles;United States;
KB-16315;Karl;Braun;Second Class;Consumer;Cleveland;United States;
KB-16315;Karl;Braun;Second Class;Consumer;Cleveland;United States;
JS-16030;Joy;Smith;Standard Class;Consumer;Decatur;United States;
JS-16030;Joy;Smith;Standard Class;Consumer;Decatur;United States;
JS-16030;Joy;Smith;Standard Class;Consumer;Decatur;United States;
JS-16030;Joy;Smith;Standard Class;Consumer;Decatur;United States;
JS-16030;Joy;Smith;Standard Class;Consumer;Decatur;United States;
PO-18850;Patrick;O'Brill;First Class;Consumer;Mansfield;United States;
RD-19810;Ross;DeVincentis;Second Class;Home Office;Houston;United States;
RD-19810;Ross;DeVincentis;Second Class;Home Office;Houston;United States;
JD-15895;Jonathan;Doherty;Second Class;Corporate;Richmond;United States;
JD-15895;Jonathan;Doherty;Second Class;Corporate;Richmond;United States;
SR-20740;Steven;Roelle;Standard Class;Home Office;Arlington;United States;
TZ-21580;Tracy;Zic;Standard Class;Consumer;San Francisco;United States;
TN-21040;Tanja;Norvell;Standard Class;Home Office;San Diego;United States;
PW-19030;Pauline;Webber;Second Class;Corporate;Watertown;United States;
AH-10075;Adam;Hart;Same Day;Corporate;Los Angeles;United States;
AH-10075;Adam;Hart;Same Day;Corporate;Los Angeles;United States;
AH-10075;Adam;Hart;Same Day;Corporate;Los Angeles;United States;
AY-10555;Andy;Yotov;Standard Class;Corporate;Philadelphia;United States;
SP-20650;Stephanie;Phelps;Standard Class;Corporate;Akron;United States;
SP-20650;Stephanie;Phelps;Standard Class;Corporate;Akron;United States;
SP-20650;Stephanie;Phelps;Standard Class;Corporate;Akron;United States;
ED-13885;Emily;Ducich;Standard Class;Home Office;San Francisco;United States;
CR-12625;Corey;Roper;Second Class;Home Office;Grand Rapids;United States;
CS-12400;Christopher;Schild;Second Class;Home Office;San Francisco;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
TS-21205;Thomas;Seio;Standard Class;Corporate;Nashville;United States;
RP-19390;Resi;Pölking;Standard Class;Consumer;Philadelphia;United States;
IL-15100;Ivan;Liston;First Class;Consumer;Houston;United States;
NF-18475;Neil;Französisch;Standard Class;Home Office;Reno;United States;
PP-18955;Paul;Prost;Standard Class;Home Office;New York City;United States;
PP-18955;Paul;Prost;Standard Class;Home Office;New York City;United States;
JD-16150;Justin;Deggeller;First Class;Corporate;Los Angeles;United States;
JD-16150;Justin;Deggeller;First Class;Corporate;Los Angeles;United States;
JD-16150;Justin;Deggeller;First Class;Corporate;Los Angeles;United States;
EJ-14155;Eva;Jacobs;Standard Class;Consumer;San Diego;United States;
PW-19240;Pierre;Wener;Standard Class;Consumer;San Francisco;United States;
TS-21430;Tom;Stivers;Standard Class;Corporate;San Diego;United States;
TS-21430;Tom;Stivers;Standard Class;Corporate;San Diego;United States;
BM-11650;Brian;Moss;Second Class;Corporate;Elyria;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
AW-10930;Arthur;Wiediger;Second Class;Home Office;Houston;United States;
MH-17290;Marc;Harrigan;Second Class;Home Office;Miami;United States;
MH-17290;Marc;Harrigan;Second Class;Home Office;Miami;United States;
SW-20275;Scott;Williamson;Standard Class;Consumer;Seattle;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Murfreesboro;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Murfreesboro;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Murfreesboro;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Murfreesboro;United States;
SP-20860;Sung;Pak;Standard Class;Corporate;Murfreesboro;United States;
SC-20695;Steve;Chapman;Standard Class;Corporate;Saint Louis;United States;
PW-19030;Pauline;Webber;Second Class;Corporate;Seattle;United States;
PW-19030;Pauline;Webber;Second Class;Corporate;Seattle;United States;
PW-19030;Pauline;Webber;Second Class;Corporate;Seattle;United States;
CS-12250;Chris;Selesnick;Second Class;Corporate;New York City;United States;
RP-19855;Roy;Phan;Standard Class;Corporate;Woodbury;United States;
CS-12175;Charles;Sheldon;Standard Class;Corporate;Chattanooga;United States;
MJ-17740;Max;Jones;First Class;Consumer;Philadelphia;United States;
MJ-17740;Max;Jones;First Class;Consumer;Philadelphia;United States;
JG-15160;James;Galang;First Class;Consumer;Lafayette;United States;
AG-10765;Anthony;Garverick;Same Day;Home Office;Lawrence;United States;
CK-12205;Chloris;Kastensmidt;First Class;Consumer;Hillsboro;United States;
CK-12205;Chloris;Kastensmidt;First Class;Consumer;Hillsboro;United States;
HD-14785;Harold;Dahlen;Second Class;Home Office;Cambridge;United States;
HD-14785;Harold;Dahlen;Second Class;Home Office;Cambridge;United States;
BO-11350;Bill;Overfelt;Standard Class;Corporate;San Diego;United States;
BO-11350;Bill;Overfelt;Standard Class;Corporate;San Diego;United States;
BO-11350;Bill;Overfelt;Standard Class;Corporate;San Diego;United States;
LC-16885;Lena;Creighton;First Class;Consumer;New York City;United States;
LC-16885;Lena;Creighton;First Class;Consumer;New York City;United States;
RB-19465;Rick;Bensley;Standard Class;Home Office;Tallahassee;United States;
RB-19465;Rick;Bensley;Standard Class;Home Office;Tallahassee;United States;
JD-16015;Joy;Daniels;First Class;Consumer;Toledo;United States;
JD-16015;Joy;Daniels;First Class;Consumer;Toledo;United States;
JD-16015;Joy;Daniels;First Class;Consumer;Toledo;United States;
MF-17665;Maureen;Fritzler;Standard Class;Corporate;Columbia;United States;
MF-17665;Maureen;Fritzler;Standard Class;Corporate;Columbia;United States;
MF-17665;Maureen;Fritzler;Standard Class;Corporate;Columbia;United States;
MF-17665;Maureen;Fritzler;Standard Class;Corporate;Columbia;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Atlanta;United States;
BF-11170;Ben;Ferrer;Standard Class;Home Office;Atlanta;United States;
FO-14305;Frank;Olsen;Standard Class;Consumer;Sacramento;United States;
FO-14305;Frank;Olsen;Standard Class;Consumer;Sacramento;United States;
BB-11545;Brenda;Bowman;Standard Class;Corporate;Fort Worth;United States;
BB-11545;Brenda;Bowman;Standard Class;Corporate;Fort Worth;United States;
BB-11545;Brenda;Bowman;Standard Class;Corporate;Fort Worth;United States;
BB-11545;Brenda;Bowman;Standard Class;Corporate;Fort Worth;United States;
IL-15100;Ivan;Liston;Standard Class;Consumer;Columbus;United States;
PO-19180;Philisse;Overcash;Same Day;Home Office;Louisville;United States;
PO-19180;Philisse;Overcash;Same Day;Home Office;Louisville;United States;
DB-13555;Dorothy;Badders;First Class;Corporate;Raleigh;United States;
DB-13555;Dorothy;Badders;First Class;Corporate;Raleigh;United States;
LC-16960;Lindsay;Castell;Standard Class;Home Office;New York City;United States;
LC-16960;Lindsay;Castell;Standard Class;Home Office;New York City;United States;
MP-18175;Mike;Pelletier;Second Class;Home Office;Chicago;United States;
EA-14035;Erin;Ashbrook;First Class;Corporate;Huntsville;United States;
EA-14035;Erin;Ashbrook;First Class;Corporate;Huntsville;United States;
BP-11095;Bart;Pistole;Standard Class;Corporate;New York City;United States;
BM-11785;Bryan;Mills;Second Class;Consumer;Salem;United States;
CM-12715;Craig;Molinari;First Class;Corporate;Houston;United States;
CM-12715;Craig;Molinari;First Class;Corporate;Houston;United States;
JD-16150;Justin;Deggeller;Standard Class;Corporate;Twin Falls;United States;
JD-16150;Justin;Deggeller;Standard Class;Corporate;Twin Falls;United States;
AS-10630;Ann;Steele;Standard Class;Home Office;Knoxville;United States;
CM-11815;Candace;McMahon;Standard Class;Corporate;Phoenix;United States;
CM-11815;Candace;McMahon;Standard Class;Corporate;Phoenix;United States;
CM-11815;Candace;McMahon;Standard Class;Corporate;Phoenix;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Monroe;United States;
JE-15715;Joe;Elijah;Standard Class;Consumer;Monroe;United States;
AG-10525;Andy;Gerbode;Standard Class;Corporate;Richmond;United States;
TT-21220;Thomas;Thornton;Standard Class;Consumer;Houston;United States;
BP-11095;Bart;Pistole;First Class;Corporate;Los Angeles;United States;
BP-11095;Bart;Pistole;First Class;Corporate;Los Angeles;United States;
BP-11095;Bart;Pistole;First Class;Corporate;Los Angeles;United States;
BP-11095;Bart;Pistole;First Class;Corporate;Los Angeles;United States;
MJ-17740;Max;Jones;Standard Class;Consumer;Orem;United States;
MJ-17740;Max;Jones;Standard Class;Consumer;Orem;United States;
VM-21685;Valerie;Mitchum;Standard Class;Home Office;Burlington;United States;
KT-16480;Kean;Thornton;First Class;Consumer;Philadelphia;United States;
CS-12250;Chris;Selesnick;Standard Class;Corporate;Chicago;United States;
AB-10015;Aaron;Bergman;First Class;Consumer;Oklahoma City;United States;
AB-10015;Aaron;Bergman;First Class;Consumer;Oklahoma City;United States;
AH-10030;Aaron;Hawkins;First Class;Corporate;New York City;United States;
AH-10030;Aaron;Hawkins;First Class;Corporate;New York City;United States;
DO-13435;Denny;Ordway;Standard Class;Consumer;Salt Lake City;United States;
MC-17590;Matt;Collister;Standard Class;Corporate;Utica;United States;
JF-15190;Jamie;Frazer;Standard Class;Consumer;Philadelphia;United States;
JF-15190;Jamie;Frazer;Standard Class;Consumer;Philadelphia;United States;
JF-15190;Jamie;Frazer;Standard Class;Consumer;Philadelphia;United States;
SM-20950;Suzanne;McNair;Standard Class;Corporate;Los Angeles;United States;
SP-20650;Stephanie;Phelps;Standard Class;Corporate;Jackson;United States;
SP-20650;Stephanie;Phelps;Standard Class;Corporate;Jackson;United States;
CK-12760;Cyma;Kinney;Standard Class;Corporate;Glendale;United States;
PW-19240;Pierre;Wener;Second Class;Consumer;Wilmington;United States;
PW-19240;Pierre;Wener;Second Class;Consumer;Wilmington;United States;
PW-19240;Pierre;Wener;Second Class;Consumer;Wilmington;United States;
PW-19240;Pierre;Wener;Second Class;Consumer;Wilmington;United States;
PW-19240;Pierre;Wener;Second Class;Consumer;Wilmington;United States;
EB-14170;Evan;Bailliet;Standard Class;Consumer;Austin;United States;
DK-13090;Dave;Kipp;Standard Class;Consumer;Orlando;United States;
DK-13090;Dave;Kipp;Standard Class;Consumer;Orlando;United States;
DK-13090;Dave;Kipp;Standard Class;Consumer;Orlando;United States;
DK-13090;Dave;Kipp;Standard Class;Consumer;Orlando;United States;
TB-21055;Ted;Butterfield;Second Class;Consumer;Reading;United States;
AG-10900;Arthur;Gainer;First Class;Consumer;Philadelphia;United States;
SC-20020;Sam;Craven;Second Class;Consumer;Houston;United States;
SC-20020;Sam;Craven;Second Class;Consumer;Houston;United States;
BB-11545;Brenda;Bowman;Standard Class;Corporate;Saint Charles;United States;
VP-21760;Victoria;Pisteka;First Class;Corporate;Indianapolis;United States;
RP-19270;Rachel;Payne;Second Class;Corporate;Seattle;United States;
DH-13675;Duane;Huffman;Standard Class;Home Office;Harrisonburg;United States;
SW-20455;Shaun;Weien;Standard Class;Consumer;Rochester;United States;
KF-16285;Karen;Ferguson;Standard Class;Home Office;Sandy Springs;United States;
KF-16285;Karen;Ferguson;Standard Class;Home Office;Sandy Springs;United States;
KF-16285;Karen;Ferguson;Standard Class;Home Office;Sandy Springs;United States;
